Timestamp: 2024-08-29T05:50:11.331Z, Sine: 2.145620239077832, Sawtooth: 0.6883240825948567, Square: 10.0, Triangle: 1.3766481651897133
Timestamp: 2024-08-29T05:53:14.308Z, Sine: 5.818766977082811, Sawtooth: 8.023186216634903, Square: 10.0, Triangle: 3.9536275667301957
Timestamp: 2024-08-29T05:53:15.312Z, Sine: -0.09353042326682937, Sawtooth: -9.97022790753032, Square: -10.0, Triangle: -0.059544184939360784
Timestamp: 2024-08-29T05:53:16.320Z, Sine: -5.97868666032201, Sawtooth: -7.960144215930587, Square: -10.0, Triangle: -4.079711568138826
Timestamp: 2024-08-29T05:53:17.321Z, Sine: -9.552138079078848, Sawtooth: -5.956250193538702, Square: -10.0, Triangle: -8.087499612922597
Timestamp: 2024-08-29T05:53:18.323Z, Sine: -9.459546646398408, Sawtooth: -3.948716439229108, Square: -10.0, Triangle: -7.897432878458216
Timestamp: 2024-08-29T05:53:19.329Z, Sine: -5.7208437232001295, Sawtooth: -1.9386502025572536, Square: -10.0, Triangle: -3.8773004051145086
Timestamp: 2024-08-29T05:53:20.336Z, Sine: 0.22439132103701903, Sawtooth: 0.07143197122266301, Square: 10.0, Triangle: 0.14286394244532602
Timestamp: 2024-08-29T05:53:21.340Z, Sine: 6.083018609062469, Sawtooth: 2.081489859885531, Square: 10.0, Triangle: 4.162979719771062
Timestamp: 2024-08-29T05:53:22.338Z, Sine: 9.58793184295703, Sawtooth: 4.083035815022748, Square: 10.0, Triangle: 8.166071630045495
Timestamp: 2024-08-29T05:53:23.343Z, Sine: 9.418737947148077, Sawtooth: 6.090630282124965, Square: 10.0, Triangle: 7.818739435750072
Timestamp: 2024-08-29T05:53:24.345Z, Sine: 5.643391635111109, Sawtooth: 8.091310321057405, Square: 10.0, Triangle: 3.8173793578851916
Timestamp: 2024-08-29T05:53:25.341Z, Sine: -0.29416562749418745, Sawtooth: -9.90635066295175, Square: -10.0, Triangle: -0.18729867409650097
Timestamp: 2024-08-29T05:53:26.404Z, Sine: -6.138325456539406, Sawtooth: -7.8962700069916485, Square: -10.0, Triangle: -4.207459986016704
Timestamp: 2024-08-29T05:53:27.350Z, Sine: -9.614931483727705, Sawtooth: -5.88621211832878, Square: -10.0, Triangle: -8.227575763342442
Timestamp: 2024-08-29T05:53:28.358Z, Sine: -9.383148018521565, Sawtooth: -3.876136015828126, Square: -10.0, Triangle: -7.752272031656251
Timestamp: 2024-08-29T05:53:29.361Z, Sine: -5.554657238845594, Sawtooth: -1.8745999265197102, Square: -10.0, Triangle: -3.749199853039421
Timestamp: 2024-08-29T05:53:30.397Z, Sine: 0.3989309348221925, Sawtooth: 0.12701736614883766, Square: 10.0, Triangle: 0.25403473229767526
Timestamp: 2024-08-29T05:53:31.381Z, Sine: 6.203675082475096, Sawtooth: 2.1301653801013765, Square: 10.0, Triangle: 4.260330760202752
Timestamp: 2024-08-29T05:53:32.361Z, Sine: 9.629248828726704, Sawtooth: 4.130524400142826, Square: 10.0, Triangle: 8.261048800285652
Timestamp: 2024-08-29T05:53:33.373Z, Sine: 9.366762505707134, Sawtooth: 6.138851974215958, Square: 10.0, Triangle: 7.722296051568086
Timestamp: 2024-08-29T05:53:34.387Z, Sine: 5.493564455031804, Sawtooth: 8.148729242320774, Square: 10.0, Triangle: 3.7025415153584524
Timestamp: 2024-08-29T05:53:35.384Z, Sine: -0.47716502177146297, Sawtooth: -9.848055959654804, Square: -10.0, Triangle: -0.30388808069039364
Timestamp: 2024-08-29T05:53:36.374Z, Sine: -6.281338970783915, Sawtooth: -7.838190075198605, Square: -10.0, Triangle: -4.323619849602794
Timestamp: 2024-08-29T05:53:37.374Z, Sine: -9.657499506751389, Sawtooth: -5.835493612641194, Square: -10.0, Triangle: -8.329012774717613
Timestamp: 2024-08-29T05:53:38.386Z, Sine: -9.326845348532705, Sawtooth: -3.8254015730324755, Square: -10.0, Triangle: -7.650803146064951
Timestamp: 2024-08-29T05:53:39.391Z, Sine: -5.398806854828885, Sawtooth: -1.8153064977841267, Square: -10.0, Triangle: -3.630612995568253
Timestamp: 2024-08-29T05:53:40.399Z, Sine: 0.5907453686655811, Sawtooth: 0.18814963359097037, Square: 10.0, Triangle: 0.37629926718194073
Timestamp: 2024-08-29T05:53:41.455Z, Sine: 6.370109464478243, Sawtooth: 2.1982940379833247, Square: 10.0, Triangle: 4.396588075966651
Timestamp: 2024-08-29T05:53:42.399Z, Sine: 9.692315846111283, Sawtooth: 4.208342060817392, Square: 10.0, Triangle: 8.416684121634786
Timestamp: 2024-08-29T05:53:43.415Z, Sine: 9.27631589719171, Sawtooth: 6.218412092038785, Square: 10.0, Triangle: 7.563175815922431
Timestamp: 2024-08-29T05:53:44.412Z, Sine: 5.282445934388943, Sawtooth: 8.228504131647503, Square: 10.0, Triangle: 3.5429917367049955
Timestamp: 2024-08-29T05:53:45.416Z, Sine: -0.7254332783398433, Sawtooth: -9.76888440370476, Square: -10.0, Triangle: -0.462231192590482
Timestamp: 2024-08-29T05:53:46.461Z, Sine: -6.465250562529028, Sawtooth: -7.762215806690033, Square: -10.0, Triangle: -4.475568386619934
Timestamp: 2024-08-29T05:53:48.013Z, Sine: -9.720908042756074, Sawtooth: -5.75379640451806, Square: -10.0, Triangle: -8.49240719096388
Timestamp: 2024-08-29T05:53:48.423Z, Sine: -9.23121759146006, Sawtooth: -3.7437119540084205, Square: -10.0, Triangle: -7.487423908016841
Timestamp: 2024-08-29T05:53:49.423Z, Sine: -5.181095234385617, Sawtooth: -1.7336404049672123, Square: -10.0, Triangle: -3.4672808099344246
Timestamp: 2024-08-29T05:53:50.433Z, Sine: 0.849102262214573, Sawtooth: 0.27060347489215963, Square: 10.0, Triangle: 0.5412069497843192
Timestamp: 2024-08-29T05:53:51.466Z, Sine: 6.562908720790052, Sawtooth: 2.278755740776594, Square: 10.0, Triangle: 4.557511481553188
Timestamp: 2024-08-29T05:53:52.443Z, Sine: 9.745677367123388, Sawtooth: 4.280580215849966, Square: 10.0, Triangle: 8.56116043169993
Timestamp: 2024-08-29T05:53:53.456Z, Sine: 9.201496565293372, Sawtooth: 6.280668305054339, Square: 10.0, Triangle: 7.438663389891324
Timestamp: 2024-08-29T05:53:54.460Z, Sine: 5.11537763667287, Sawtooth: 8.290760344663058, Square: 10.0, Triangle: 3.418479310673888
Timestamp: 2024-08-29T05:53:55.455Z, Sine: -0.9437490592104986, Sawtooth: -9.699147615728227, Square: -10.0, Triangle: -0.6017047685435485
Timestamp: 2024-08-29T05:53:56.508Z, Sine: -6.625744774121927, Sawtooth: -7.694638117401132, Square: -10.0, Triangle: -4.610723765197738
Timestamp: 2024-08-29T05:53:57.454Z, Sine: -9.768035399373296, Sawtooth: -5.686940438551457, Square: -10.0, Triangle: -8.626119122897089
Timestamp: 2024-08-29T05:53:58.484Z, Sine: -9.15807808349488, Sawtooth: -3.684483791524906, Square: -10.0, Triangle: -7.368967583049812
Timestamp: 2024-08-29T05:53:59.478Z, Sine: -5.044746910860023, Sawtooth: -1.6831381886033423, Square: -10.0, Triangle: -3.3662763772066846
Timestamp: 2024-08-29T05:54:00.529Z, Sine: 1.0089684426188124, Sawtooth: 0.3217120602723447, Square: 10.0, Triangle: 0.6434241205446894
Timestamp: 2024-08-29T05:54:01.462Z, Sine: 6.666691096868444, Sawtooth: 2.322805705104525, Square: 10.0, Triangle: 4.64561141020905
Timestamp: 2024-08-29T05:54:02.462Z, Sine: 9.776497242448695, Sawtooth: 4.325753366841409, Square: 10.0, Triangle: 8.65150673368282
Timestamp: 2024-08-29T05:54:03.473Z, Sine: 9.132243745620146, Sawtooth: 6.335843888630313, Square: 10.0, Triangle: 7.3283122227393775
Timestamp: 2024-08-29T05:54:04.479Z, Sine: 4.964211917620788, Sawtooth: 8.346471718633923, Square: 10.0, Triangle: 3.3070565627321558
Timestamp: 2024-08-29T05:54:05.471Z, Sine: -1.1177752886539092, Sawtooth: -9.643455973414962, Square: -10.0, Triangle: -0.713088053170076
Timestamp: 2024-08-29T05:54:06.482Z, Sine: -6.755093655389919, Sawtooth: -7.639237896492457, Square: -10.0, Triangle: -4.72152420701509
Timestamp: 2024-08-29T05:54:07.472Z, Sine: -9.799576882973405, Sawtooth: -5.638362058803809, Square: -10.0, Triangle: -8.723275882392386
Timestamp: 2024-08-29T05:54:08.485Z, Sine: -9.085751767835513, Sawtooth: -3.6282882330328765, Square: -10.0, Triangle: -7.256576466065753
Timestamp: 2024-08-29T05:54:09.492Z, Sine: -4.880498667843601, Sawtooth: -1.622915854140637, Square: -10.0, Triangle: -3.245831708281274
Timestamp: 2024-08-29T05:54:10.493Z, Sine: 1.2133148825760847, Sawtooth: 0.38716404290955664, Square: 10.0, Triangle: 0.7743280858191132
Timestamp: 2024-08-29T05:54:11.490Z, Sine: 6.8391011177543675, Sawtooth: 2.3972196548427016, Square: 10.0, Triangle: 4.794439309685402
Timestamp: 2024-08-29T05:54:12.501Z, Sine: 9.824957399397297, Sawtooth: 4.403552054768282, Square: 10.0, Triangle: 8.807104109536564
Timestamp: 2024-08-29T05:54:13.503Z, Sine: 9.034933696338378, Sawtooth: 6.409937578387407, Square: 10.0, Triangle: 7.18012484322519
Timestamp: 2024-08-29T05:54:14.508Z, Sine: 4.768536000104416, Sawtooth: 8.41777186102048, Square: 10.0, Triangle: 3.1644562779590393
Timestamp: 2024-08-29T05:54:15.503Z, Sine: -1.3090163884001207, Sawtooth: -9.582127907216623, Square: -10.0, Triangle: -0.8357441855667553
Timestamp: 2024-08-29T05:54:16.510Z, Sine: -6.909261148971461, Sawtooth: -7.572029796328643, Square: -10.0, Triangle: -4.855940407342716
Timestamp: 2024-08-29T05:54:17.513Z, Sine: -9.84145630146625, Sawtooth: -5.5675643147762, Square: -10.0, Triangle: -8.864871370447604
Timestamp: 2024-08-29T05:54:18.520Z, Sine: -8.990600429234854, Sawtooth: -3.5574882122755445, Square: -10.0, Triangle: -7.114976424551089
Timestamp: 2024-08-29T05:54:19.522Z, Sine: -4.683558056315844, Sawtooth: -1.5515345083939462, Square: -10.0, Triangle: -3.103069016787893
Timestamp: 2024-08-29T05:54:20.523Z, Sine: 1.4355807950340627, Sawtooth: 0.45854387083643183, Square: 10.0, Triangle: 0.9170877416728637
Timestamp: 2024-08-29T05:54:21.523Z, Sine: 6.996079481502732, Sawtooth: 2.466419893514435, Square: 10.0, Triangle: 4.932839787028869
Timestamp: 2024-08-29T05:54:22.536Z, Sine: 9.865069374785405, Sawtooth: 4.476508138573615, Square: 10.0, Triangle: 8.953016277147226
Timestamp: 2024-08-29T05:54:23.532Z, Sine: 8.937416702788058, Sawtooth: 6.480708001658335, Square: 10.0, Triangle: 7.038583996683332
Timestamp: 2024-08-29T05:54:24.537Z, Sine: 4.589688598788434, Sawtooth: 8.48218944945339, Square: 10.0, Triangle: 3.0356211010932217
Timestamp: 2024-08-29T05:54:25.554Z, Sine: -1.5403925515383323, Sawtooth: -9.507717752027984, Square: -10.0, Triangle: -0.9845644959440306
Timestamp: 2024-08-29T05:54:26.614Z, Sine: -7.0763536621055865, Sawtooth: -7.497619641140005, Square: -10.0, Triangle: -5.004760717719991
Timestamp: 2024-08-29T05:54:27.554Z, Sine: -9.882616499478136, Sawtooth: -5.48819620116004, Square: -10.0, Triangle: -9.02360759767992
Timestamp: 2024-08-29T05:54:28.556Z, Sine: -8.878975589835452, Sawtooth: -3.4783462538119037, Square: -10.0, Triangle: -6.956692507623807
Timestamp: 2024-08-29T05:54:29.553Z, Sine: -4.477126124611838, Sawtooth: -1.4776123322760109, Square: -10.0, Triangle: -2.9552246645520217
Timestamp: 2024-08-29T05:54:30.562Z, Sine: 1.652403391424527, Sawtooth: 0.5283998076684864, Square: 10.0, Triangle: 1.0567996153369728
Timestamp: 2024-08-29T05:54:31.567Z, Sine: 7.156012818321126, Sawtooth: 2.5384721156196024, Square: 10.0, Triangle: 5.076944231239205
Timestamp: 2024-08-29T05:54:32.562Z, Sine: 9.895516858282948, Sawtooth: 4.539460271974602, Square: 10.0, Triangle: 9.078920543949202
Timestamp: 2024-08-29T05:54:33.569Z, Sine: 8.838321027536665, Sawtooth: 6.549547758123873, Square: 10.0, Triangle: 6.900904483752256
Timestamp: 2024-08-29T05:54:34.577Z, Sine: 4.3664387059512295, Sawtooth: 8.5616698817359, Square: 10.0, Triangle: 2.876660236528201
Timestamp: 2024-08-29T05:54:35.587Z, Sine: -1.7641803707833892, Sawtooth: -9.435489462824213, Square: -10.0, Triangle: -1.129021074351575
Timestamp: 2024-08-29T05:54:36.593Z, Sine: -7.231706324144684, Sawtooth: -7.4268401109501845, Square: -10.0, Triangle: -5.1463197780996355
Timestamp: 2024-08-29T05:54:37.589Z, Sine: -9.91440962692878, Sawtooth: -5.416761731719806, Square: -10.0, Triangle: -9.166476536560394
Timestamp: 2024-08-29T05:54:38.610Z, Sine: -8.77320031440237, Sawtooth: -3.4067083965163834, Square: -10.0, Triangle: -6.8134167930327685
Timestamp: 2024-08-29T05:54:39.593Z, Sine: -4.24818728317503, Sawtooth: -1.39662166927702, Square: -10.0, Triangle: -2.79324333855404
Timestamp: 2024-08-29T05:54:40.642Z, Sine: 1.9153136032193845, Sawtooth: 0.613453674313727, Square: 10.0, Triangle: 1.2269073486274544
Timestamp: 2024-08-29T05:54:41.601Z, Sine: 7.318999398617608, Sawtooth: 2.6136616712835297, Square: 10.0, Triangle: 5.227323342567059
Timestamp: 2024-08-29T05:54:42.610Z, Sine: 9.930217705923909, Sawtooth: 4.6237377737841845, Square: 10.0, Triangle: 9.247475547568367
Timestamp: 2024-08-29T05:54:43.615Z, Sine: 8.7173389405696, Sawtooth: 6.629957855043413, Square: 10.0, Triangle: 6.740084289913175
Timestamp: 2024-08-29T05:54:44.619Z, Sine: 4.143647869526167, Sawtooth: 8.640037752093606, Square: 10.0, Triangle: 2.719924495812789
Timestamp: 2024-08-29T05:54:45.621Z, Sine: -2.015423024984102, Sawtooth: -9.354046489520186, Square: -10.0, Triangle: -1.29190702095963
Timestamp: 2024-08-29T05:54:46.623Z, Sine: -7.401379500521353, Sawtooth: -7.347601770928255, Square: -10.0, Triangle: -5.304796458143492
Timestamp: 2024-08-29T05:54:47.641Z, Sine: -9.940501578175429, Sawtooth: -5.347402880877346, Square: -10.0, Triangle: -9.305194238245306
Timestamp: 2024-08-29T05:54:48.624Z, Sine: -8.666493940381866, Sawtooth: -3.3373100823587203, Square: -10.0, Triangle: -6.674620164717441
Timestamp: 2024-08-29T05:54:49.638Z, Sine: -4.049847365202694, Sawtooth: -1.3272317031283418, Square: -10.0, Triangle: -2.6544634062566836
Timestamp: 2024-08-29T05:54:50.631Z, Sine: 2.102499583147001, Sawtooth: 0.6742778243333015, Square: 10.0, Triangle: 1.3485556486666033
Timestamp: 2024-08-29T05:54:51.641Z, Sine: 7.465680461619712, Sawtooth: 2.6829977548287554, Square: 10.0, Triangle: 5.36599550965751
Timestamp: 2024-08-29T05:54:52.639Z, Sine: 9.953550202041884, Sawtooth: 4.693079928608672, Square: 10.0, Triangle: 9.386159857217347
Timestamp: 2024-08-29T05:54:53.656Z, Sine: 8.602336089021637, Sawtooth: 6.703176521676837, Square: 10.0, Triangle: 6.593646956646328
Timestamp: 2024-08-29T05:54:54.670Z, Sine: 3.9581432756307446, Sawtooth: 8.704623818526041, Square: 10.0, Triangle: 2.590752362947917
Timestamp: 2024-08-29T05:54:55.660Z, Sine: -2.2004839616129006, Sawtooth: -9.293784691742276, Square: -10.0, Triangle: -1.4124306165154499
Timestamp: 2024-08-29T05:54:56.670Z, Sine: -7.53486045769985, Sawtooth: -7.283707830331713, Square: -10.0, Triangle: -5.432584339336574
Timestamp: 2024-08-29T05:54:57.656Z, Sine: -9.960476880391461, Sawtooth: -5.283096093290973, Square: -10.0, Triangle: -9.433807813418056
Timestamp: 2024-08-29T05:54:58.664Z, Sine: -8.574274866216623, Sawtooth: -3.2793864860066777, Square: -10.0, Triangle: -6.558772972013355
Timestamp: 2024-08-29T05:54:59.660Z, Sine: -3.8828220299611376, Sawtooth: -1.2693141780555617, Square: -10.0, Triangle: -2.5386283561111234
Timestamp: 2024-08-29T05:55:00.713Z, Sine: 2.2853319626670743, Sawtooth: 0.7339294585453572, Square: 10.0, Triangle: 1.467858917090714
Timestamp: 2024-08-29T05:55:01.667Z, Sine: 7.583937803586737, Sawtooth: 2.740155611083848, Square: 10.0, Triangle: 5.480311222167696
Timestamp: 2024-08-29T05:55:02.674Z, Sine: 9.967282743642349, Sawtooth: 4.7424437801108725, Square: 10.0, Triangle: 9.484887560221743
Timestamp: 2024-08-29T05:55:03.674Z, Sine: 8.522250167777655, Sawtooth: 6.752527471710606, Square: 10.0, Triangle: 6.494945056578792
Timestamp: 2024-08-29T05:55:04.678Z, Sine: 3.7902915323302837, Sawtooth: 8.76258004800412, Square: 10.0, Triangle: 2.474839903991763
Timestamp: 2024-08-29T05:55:05.684Z, Sine: -2.403589822555971, Sawtooth: -9.227348402954675, Square: -10.0, Triangle: -1.5453031940906528
Timestamp: 2024-08-29T05:55:06.687Z, Sine: -7.654819295864829, Sawtooth: -7.225006351324198, Square: -10.0, Triangle: -5.549987297351607
Timestamp: 2024-08-29T05:55:07.691Z, Sine: -9.97721153094851, Sawtooth: -5.214934043373081, Square: -10.0, Triangle: -9.57013191325384
Timestamp: 2024-08-29T05:55:08.696Z, Sine: -8.45145722679196, Sawtooth: -3.204864012151689, Square: -10.0, Triangle: -6.409728024303378
Timestamp: 2024-08-29T05:55:09.703Z, Sine: -3.6659629555813633, Sawtooth: -1.1947696958132472, Square: -10.0, Triangle: -2.3895393916264944
Timestamp: 2024-08-29T05:55:10.701Z, Sine: 2.513005329115327, Sawtooth: 0.8085824649044838, Square: 10.0, Triangle: 1.6171649298089679
Timestamp: 2024-08-29T05:55:11.706Z, Sine: 7.745423346075578, Sawtooth: 2.820197636698115, Square: 10.0, Triangle: 5.64039527339623
Timestamp: 2024-08-29T05:55:12.712Z, Sine: 9.985121728370501, Sawtooth: 4.826341826966565, Square: 10.0, Triangle: 9.65268365393313
Timestamp: 2024-08-29T05:55:13.719Z, Sine: 8.381478512412386, Sawtooth: 6.8363860552510936, Square: 10.0, Triangle: 6.327227889497814
Timestamp: 2024-08-29T05:55:14.735Z, Sine: 3.5451900228999578, Sawtooth: 8.846446220643685, Square: 10.0, Triangle: 2.3071075587126306
Timestamp: 2024-08-29T05:55:15.734Z, Sine: -2.6453468311564037, Sawtooth: -9.147816364798436, Square: -10.0, Triangle: -1.7043672704031312
Timestamp: 2024-08-29T05:55:16.731Z, Sine: -7.828317028874122, Sawtooth: -7.137745574667134, Square: -10.0, Triangle: -5.724508850665733
Timestamp: 2024-08-29T05:55:17.730Z, Sine: -9.991579753842572, Sawtooth: -5.130634533176173, Square: -10.0, Triangle: -9.738730933647648
Timestamp: 2024-08-29T05:55:18.738Z, Sine: -8.321744720411338, Sawtooth: -3.129042284534582, Square: -10.0, Triangle: -6.258084569069164
Timestamp: 2024-08-29T05:55:19.736Z, Sine: -3.4660158760038584, Sawtooth: -1.126644073570929, Square: -10.0, Triangle: -2.2532881471418587
Timestamp: 2024-08-29T05:55:20.782Z, Sine: 2.7398903844263343, Sawtooth: 0.8834320289297257, Square: 10.0, Triangle: 1.7668640578594514
Timestamp: 2024-08-29T05:55:21.748Z, Sine: 7.889194739284377, Sawtooth: 2.893591611520236, Square: 10.0, Triangle: 5.787183223040472
Timestamp: 2024-08-29T05:55:22.748Z, Sine: 9.995420753530425, Sawtooth: 4.903666196201074, Square: 10.0, Triangle: 9.80733239240216
Timestamp: 2024-08-29T05:55:23.748Z, Sine: 8.24647691424714, Sawtooth: 6.9137339506927455, Square: 10.0, Triangle: 6.1725320986145125
Timestamp: 2024-08-29T05:55:24.760Z, Sine: 3.3168473315012004, Sawtooth: 8.923829784851002, Square: 10.0, Triangle: 2.152340430297998
Timestamp: 2024-08-29T05:55:25.801Z, Sine: -2.870476211949703, Sawtooth: -9.07326201672732, Square: -10.0, Triangle: -1.8534759665453626
Timestamp: 2024-08-29T05:55:26.761Z, Sine: -7.9720122864889875, Sawtooth: -7.063129754893489, Square: -10.0, Triangle: -5.873740490213023
Timestamp: 2024-08-29T05:55:27.763Z, Sine: -9.998122871478504, Sawtooth: -5.061676386765021, Square: -10.0, Triangle: -9.87664722646997
Timestamp: 2024-08-29T05:55:28.767Z, Sine: -8.19598045868714, Sawtooth: -3.058032045732795, Square: -10.0, Triangle: -6.1160640914655895
Timestamp: 2024-08-29T05:55:29.771Z, Sine: -3.2331161878321075, Sawtooth: -1.0479620145114026, Square: -10.0, Triangle: -2.095924029022805
Timestamp: 2024-08-29T05:55:31.278Z, Sine: 2.976756991673339, Sawtooth: 0.9621140879892524, Square: 10.0, Triangle: 1.9242281759785045
Timestamp: 2024-08-29T05:55:31.784Z, Sine: 8.03128141645814, Sawtooth: 2.9683258212394956, Square: 10.0, Triangle: 5.936651642478991
Timestamp: 2024-08-29T05:55:32.786Z, Sine: 9.999770224174316, Sawtooth: 4.978421655397753, Square: 10.0, Triangle: 9.956843310795458
Timestamp: 2024-08-29T05:55:33.792Z, Sine: 8.109853467550998, Sawtooth: 6.9893158627789935, Square: 10.0, Triangle: 6.021368274442015
Timestamp: 2024-08-29T05:55:34.800Z, Sine: 3.0920228707072885, Sawtooth: 8.999379822721124, Square: 10.0, Triangle: 2.001240354557755
Timestamp: 2024-08-29T05:55:35.799Z, Sine: -3.11841578046179, Sawtooth: -8.9905417980485, Square: -10.0, Triangle: -2.018916403903002
Timestamp: 2024-08-29T05:55:36.803Z, Sine: -8.126091845254535, Sawtooth: -6.980464177728028, Square: -10.0, Triangle: -6.039071644543943
Timestamp: 2024-08-29T05:55:37.810Z, Sine: -9.999567930014678, Sawtooth: -4.9704100836147, Square: -10.0, Triangle: -9.940820167229406
Timestamp: 2024-08-29T05:55:38.808Z, Sine: -8.033579658061031, Sawtooth: -2.969553977583655, Square: -10.0, Triangle: -5.93910795516731
Timestamp: 2024-08-29T05:55:39.818Z, Sine: -2.9864068682983707, Sawtooth: -0.9653321061116086, Square: -10.0, Triangle: -1.9306642122232176
Timestamp: 2024-08-29T05:55:40.818Z, Sine: 3.2153336740810183, Sawtooth: 1.0419823232346377, Square: 10.0, Triangle: 2.0839646464692754
Timestamp: 2024-08-29T05:55:41.823Z, Sine: 8.185187846400545, Sawtooth: 3.0520440064470447, Square: 10.0, Triangle: 6.10408801289409
Timestamp: 2024-08-29T05:55:42.901Z, Sine: 9.998318494025213, Sawtooth: 5.0583741296429015, Square: 10.0, Triangle: 9.88325174071419
